datapoints	percentage	call	xmin	xmax	xmean	bmin	bmax	bmean
4800	3.50	xtal-bio	-2.48	2.57	-0.06	-15.25	0.61	-4.95
4800	13.00	bio-xtal	-2.48	2.57	-0.06	-15.25	0.61	-4.95
4800	83.50	same	-2.48	2.57	-0.06	-15.25	0.61	-4.95
4800	16.50	different	-2.48	2.57	-0.06	-15.25	0.61	-4.95
5000	31.00	xtal-xtal	-2.31	3.66	0.02	-8.67	-1.89	-4.80
5000	54.50	bio-bio	-2.31	3.66	0.02	-8.67	-1.89	-4.80
5000	4.00	xtal-bio	-2.31	3.66	0.02	-8.67	-1.89	-4.80
5000	10.50	bio-xtal	-2.31	3.66	0.02	-8.67	-1.89	-4.80
5000	85.50	same	-2.31	3.66	0.02	-8.67	-1.89	-4.80
5000	14.50	different	-2.31	3.66	0.02	-8.67	-1.89	-4.80
5200	35.50	xtal-xtal	-2.85	2.88	0.07	-17.88	-0.35	-5.09
5200	54.00	bio-bio	-2.85	2.88	0.07	-17.88	-0.35	-5.09
5200	4.50	xtal-bio	-2.85	2.88	0.07	-17.88	-0.35	-5.09
5200	6.00	bio-xtal	-2.85	2.88	0.07	-17.88	-0.35	-5.09
5200	89.50	same	-2.85	2.88	0.07	-17.88	-0.35	-5.09
5200	10.50	different	-2.85	2.88	0.07	-17.88	-0.35	-5.09
5400	34.50	xtal-xtal	-2.16	2.61	0.19	-12.99	0.42	-5.31
5400	51.50	bio-bio	-2.16	2.61	0.19	-12.99	0.42	-5.31
5400	7.00	xtal-bio	-2.16	2.61	0.19	-12.99	0.42	-5.31
5400	7.00	bio-xtal	-2.16	2.61	0.19	-12.99	0.42	-5.31
5400	86.00	same	-2.16	2.61	0.19	-12.99	0.42	-5.31
5400	14.00	different	-2.16	2.61	0.19	-12.99	0.42	-5.31
5600	35.00	xtal-xtal	-3.01	2.95	0.09	-8.21	0.63	-4.44
5600	53.50	bio-bio	-3.01	2.95	0.09	-8.21	0.63	-4.44
5600	5.00	xtal-bio	-3.01	2.95	0.09	-8.21	0.63	-4.44
5600	6.50	bio-xtal	-3.01	2.95	0.09	-8.21	0.63	-4.44
5600	88.50	same	-3.01	2.95	0.09	-8.21	0.63	-4.44
5600	11.50	different	-3.01	2.95	0.09	-8.21	0.63	-4.44
5800	38.00	xtal-xtal	-3.18	2.13	0.08	-16.74	0.84	-4.79
5800	52.50	bio-bio	-3.18	2.13	0.08	-16.74	0.84	-4.79
5800	2.00	xtal-bio	-3.18	2.13	0.08	-16.74	0.84	-4.79
5800	7.50	bio-xtal	-3.18	2.13	0.08	-16.74	0.84	-4.79
5800	90.50	same	-3.18	2.13	0.08	-16.74	0.84	-4.79
5800	9.50	different	-3.18	2.13	0.08	-16.74	0.84	-4.79
6000	34.00	xtal-xtal	-2.23	3.17	0.14	-13.53	5.65	-4.01
6000	53.50	bio-bio	-2.23	3.17	0.14	-13.53	5.65	-4.01
6000	5.50	xtal-bio	-2.23	3.17	0.14	-13.53	5.65	-4.01
6000	7.00	bio-xtal	-2.23	3.17	0.14	-13.53	5.65	-4.01
6000	87.50	same	-2.23	3.17	0.14	-13.53	5.65	-4.01
6000	12.50	different	-2.23	3.17	0.14	-13.53	5.65	-4.01
6200	32.50	xtal-xtal	-2.26	2.96	0.08	-12.80	1.35	-4.78
6200	51.00	bio-bio	-2.26	2.96	0.08	-12.80	1.35	-4.78
6200	6.50	xtal-bio	-2.26	2.96	0.08	-12.80	1.35	-4.78
6200	10.00	bio-xtal	-2.26	2.96	0.08	-12.80	1.35	-4.78
6200	83.50	same	-2.26	2.96	0.08	-12.80	1.35	-4.78
6200	16.50	different	-2.26	2.96	0.08	-12.80	1.35	-4.78
6400	34.00	xtal-xtal	-2.58	3.77	0.26	-13.72	2.07	-5.67
6400	54.50	bio-bio	-2.58	3.77	0.26	-13.72	2.07	-5.67
6400	5.00	xtal-bio	-2.58	3.77	0.26	-13.72	2.07	-5.67
6400	6.50	bio-xtal	-2.58	3.77	0.26	-13.72	2.07	-5.67
6400	88.50	same	-2.58	3.77	0.26	-13.72	2.07	-5.67
6400	11.50	different	-2.58	3.77	0.26	-13.72	2.07	-5.67
6600	32.00	xtal-xtal	-2.13	2.22	0.05	-14.10	1.53	-4.40
6600	45.00	bio-bio	-2.13	2.22	0.05	-14.10	1.53	-4.40
6600	6.50	xtal-bio	-2.13	2.22	0.05	-14.10	1.53	-4.40
6600	16.50	bio-xtal	-2.13	2.22	0.05	-14.10	1.53	-4.40
6600	77.00	same	-2.13	2.22	0.05	-14.10	1.53	-4.40
6600	23.00	different	-2.13	2.22	0.05	-14.10	1.53	-4.40
6800	36.00	xtal-xtal	-2.83	2.85	0.11	-13.05	-1.09	-4.30
6800	54.00	bio-bio	-2.83	2.85	0.11	-13.05	-1.09	-4.30
6800	2.50	xtal-bio	-2.83	2.85	0.11	-13.05	-1.09	-4.30
6800	7.50	bio-xtal	-2.83	2.85	0.11	-13.05	-1.09	-4.30
6800	90.00	same	-2.83	2.85	0.11	-13.05	-1.09	-4.30
6800	10.00	different	-2.83	2.85	0.11	-13.05	-1.09	-4.30
7000	32.00	xtal-xtal	-2.85	4.66	-0.07	-13.73	5.47	-3.84
7000	57.50	bio-bio	-2.85	4.66	-0.07	-13.73	5.47	-3.84
7000	5.50	xtal-bio	-2.85	4.66	-0.07	-13.73	5.47	-3.84
7000	5.00	bio-xtal	-2.85	4.66	-0.07	-13.73	5.47	-3.84
7000	89.50	same	-2.85	4.66	-0.07	-13.73	5.47	-3.84
7000	10.50	different	-2.85	4.66	-0.07	-13.73	5.47	-3.84
7200	36.00	xtal-xtal	-2.87	3.59	0.24	-13.33	-0.08	-4.11
7200	53.00	bio-bio	-2.87	3.59	0.24	-13.33	-0.08	-4.11
7200	6.00	xtal-bio	-2.87	3.59	0.24	-13.33	-0.08	-4.11
7200	5.00	bio-xtal	-2.87	3.59	0.24	-13.33	-0.08	-4.11
7200	89.00	same	-2.87	3.59	0.24	-13.33	-0.08	-4.11
7200	11.00	different	-2.87	3.59	0.24	-13.33	-0.08	-4.11
7400	36.50	xtal-xtal	-2.92	3.42	0.39	-12.02	0.76	-4.17
7400	56.50	bio-bio	-2.92	3.42	0.39	-12.02	0.76	-4.17
7400	3.50	xtal-bio	-2.92	3.42	0.39	-12.02	0.76	-4.17
7400	3.50	bio-xtal	-2.92	3.42	0.39	-12.02	0.76	-4.17
7400	93.00	same	-2.92	3.42	0.39	-12.02	0.76	-4.17
7400	7.00	different	-2.92	3.42	0.39	-12.02	0.76	-4.17
7600	34.50	xtal-xtal	-2.91	3.33	0.35	-11.21	0.08	-3.52
7600	47.00	bio-bio	-2.91	3.33	0.35	-11.21	0.08	-3.52
7600	11.50	xtal-bio	-2.91	3.33	0.35	-11.21	0.08	-3.52
7600	7.00	bio-xtal	-2.91	3.33	0.35	-11.21	0.08	-3.52
7600	81.50	same	-2.91	3.33	0.35	-11.21	0.08	-3.52
7600	18.50	different	-2.91	3.33	0.35	-11.21	0.08	-3.52
7800	36.50	xtal-xtal	-2.84	3.81	0.39	-9.95	-0.10	-3.43
7800	46.00	bio-bio	-2.84	3.81	0.39	-9.95	-0.10	-3.43
7800	11.50	xtal-bio	-2.84	3.81	0.39	-9.95	-0.10	-3.43
7800	6.00	bio-xtal	-2.84	3.81	0.39	-9.95	-0.10	-3.43
7800	82.50	same	-2.84	3.81	0.39	-9.95	-0.10	-3.43
7800	17.50	different	-2.84	3.81	0.39	-9.95	-0.10	-3.43
8000	32.00	xtal-xtal	-3.16	3.45	0.04	-9.76	2.71	-3.30
8000	44.50	bio-bio	-3.16	3.45	0.04	-9.76	2.71	-3.30
8000	8.00	xtal-bio	-3.16	3.45	0.04	-9.76	2.71	-3.30
8000	15.50	bio-xtal	-3.16	3.45	0.04	-9.76	2.71	-3.30
8000	76.50	same	-3.16	3.45	0.04	-9.76	2.71	-3.30
8000	23.50	different	-3.16	3.45	0.04	-9.76	2.71	-3.30
8200	33.50	xtal-xtal	-3.45	2.91	0.07	-8.48	-0.38	-3.62
8200	55.50	bio-bio	-3.45	2.91	0.07	-8.48	-0.38	-3.62
8200	6.00	xtal-bio	-3.45	2.91	0.07	-8.48	-0.38	-3.62
8200	5.00	bio-xtal	-3.45	2.91	0.07	-8.48	-0.38	-3.62
8200	89.00	same	-3.45	2.91	0.07	-8.48	-0.38	-3.62
8200	11.00	different	-3.45	2.91	0.07	-8.48	-0.38	-3.62
8400	33.00	xtal-xtal	-2.19	4.53	0.26	-9.02	3.24	-3.59
8400	53.00	bio-bio	-2.19	4.53	0.26	-9.02	3.24	-3.59
8400	7.00	xtal-bio	-2.19	4.53	0.26	-9.02	3.24	-3.59
8400	7.00	bio-xtal	-2.19	4.53	0.26	-9.02	3.24	-3.59
8400	86.00	same	-2.19	4.53	0.26	-9.02	3.24	-3.59
8400	14.00	different	-2.19	4.53	0.26	-9.02	3.24	-3.59
8600	34.00	xtal-xtal	-2.92	3.45	0.32	-11.86	4.23	-3.75
8600	54.50	bio-bio	-2.92	3.45	0.32	-11.86	4.23	-3.75
8600	7.00	xtal-bio	-2.92	3.45	0.32	-11.86	4.23	-3.75
8600	4.50	bio-xtal	-2.92	3.45	0.32	-11.86	4.23	-3.75
8600	88.50	same	-2.92	3.45	0.32	-11.86	4.23	-3.75
8600	11.50	different	-2.92	3.45	0.32	-11.86	4.23	-3.75
8800	34.50	xtal-xtal	-2.54	5.63	0.17	-8.58	4.69	-3.75
8800	51.50	bio-bio	-2.54	5.63	0.17	-8.58	4.69	-3.75
8800	9.50	xtal-bio	-2.54	5.63	0.17	-8.58	4.69	-3.75
8800	4.50	bio-xtal	-2.54	5.63	0.17	-8.58	4.69	-3.75
8800	86.00	same	-2.54	5.63	0.17	-8.58	4.69	-3.75
8800	14.00	different	-2.54	5.63	0.17	-8.58	4.69	-3.75
9000	35.50	xtal-xtal	-3.09	3.82	0.17	-12.17	4.57	-3.98
9000	56.00	bio-bio	-3.09	3.82	0.17	-12.17	4.57	-3.98
9000	6.50	xtal-bio	-3.09	3.82	0.17	-12.17	4.57	-3.98
9000	2.00	bio-xtal	-3.09	3.82	0.17	-12.17	4.57	-3.98
9000	91.50	same	-3.09	3.82	0.17	-12.17	4.57	-3.98
9000	8.50	different	-3.09	3.82	0.17	-12.17	4.57	-3.98
9200	33.00	xtal-xtal	-2.82	4.50	0.16	-7.46	5.49	-4.91
9200	56.50	bio-bio	-2.82	4.50	0.16	-7.46	5.49	-4.91
9200	5.00	xtal-bio	-2.82	4.50	0.16	-7.46	5.49	-4.91
9200	5.50	bio-xtal	-2.82	4.50	0.16	-7.46	5.49	-4.91
9200	89.50	same	-2.82	4.50	0.16	-7.46	5.49	-4.91
9200	10.50	different	-2.82	4.50	0.16	-7.46	5.49	-4.91
9400	36.50	xtal-xtal	-3.00	2.97	0.53	-8.59	4.31	-4.13
9400	52.00	bio-bio	-3.00	2.97	0.53	-8.59	4.31	-4.13
9400	6.00	xtal-bio	-3.00	2.97	0.53	-8.59	4.31	-4.13
9400	5.50	bio-xtal	-3.00	2.97	0.53	-8.59	4.31	-4.13
9400	88.50	same	-3.00	2.97	0.53	-8.59	4.31	-4.13
9400	11.50	different	-3.00	2.97	0.53	-8.59	4.31	-4.13
9600	29.00	xtal-xtal	-3.28	3.00	-0.10	-7.51	5.41	-3.63
9600	56.50	bio-bio	-3.28	3.00	-0.10	-7.51	5.41	-3.63
9600	6.50	xtal-bio	-3.28	3.00	-0.10	-7.51	5.41	-3.63
9600	8.00	bio-xtal	-3.28	3.00	-0.10	-7.51	5.41	-3.63
9600	85.50	same	-3.28	3.00	-0.10	-7.51	5.41	-3.63
9600	14.50	different	-3.28	3.00	-0.10	-7.51	5.41	-3.63
9800	37.00	xtal-xtal	-3.12	11.67	0.32	-8.28	5.09	-3.26
9800	52.00	bio-bio	-3.12	11.67	0.32	-8.28	5.09	-3.26
9800	6.50	xtal-bio	-3.12	11.67	0.32	-8.28	5.09	-3.26
9800	4.50	bio-xtal	-3.12	11.67	0.32	-8.28	5.09	-3.26
9800	89.00	same	-3.12	11.67	0.32	-8.28	5.09	-3.26
9800	11.00	different	-3.12	11.67	0.32	-8.28	5.09	-3.26
10000	33.50	xtal-xtal	-3.66	3.72	0.09	-6.91	5.34	-3.52
10000	55.00	bio-bio	-3.66	3.72	0.09	-6.91	5.34	-3.52
10000	5.50	xtal-bio	-3.66	3.72	0.09	-6.91	5.34	-3.52
10000	6.00	bio-xtal	-3.66	3.72	0.09	-6.91	5.34	-3.52
10000	88.50	same	-3.66	3.72	0.09	-6.91	5.34	-3.52
10000	11.50	different	-3.66	3.72	0.09	-6.91	5.34	-3.52
10200	37.00	xtal-xtal	-4.50	4.54	0.18	-10.05	6.01	-3.41
10200	40.50	bio-bio	-4.50	4.54	0.18	-10.05	6.01	-3.41
10200	7.00	xtal-bio	-4.50	4.54	0.18	-10.05	6.01	-3.41
10200	15.50	bio-xtal	-4.50	4.54	0.18	-10.05	6.01	-3.41
10200	77.50	same	-4.50	4.54	0.18	-10.05	6.01	-3.41
10200	22.50	different	-4.50	4.54	0.18	-10.05	6.01	-3.41
10400	34.00	xtal-xtal	-3.25	3.38	0.09	-6.82	5.31	-2.85
10400	49.50	bio-bio	-3.25	3.38	0.09	-6.82	5.31	-2.85
10400	11.00	xtal-bio	-3.25	3.38	0.09	-6.82	5.31	-2.85
10400	5.50	bio-xtal	-3.25	3.38	0.09	-6.82	5.31	-2.85
10400	83.50	same	-3.25	3.38	0.09	-6.82	5.31	-2.85
10400	16.50	different	-3.25	3.38	0.09	-6.82	5.31	-2.85
10600	37.00	xtal-xtal	-3.39	2.73	0.24	-8.21	5.49	-2.87
10600	48.00	bio-bio	-3.39	2.73	0.24	-8.21	5.49	-2.87
10600	10.00	xtal-bio	-3.39	2.73	0.24	-8.21	5.49	-2.87
10600	5.00	bio-xtal	-3.39	2.73	0.24	-8.21	5.49	-2.87
10600	85.00	same	-3.39	2.73	0.24	-8.21	5.49	-2.87
10600	15.00	different	-3.39	2.73	0.24	-8.21	5.49	-2.87
10800	40.00	xtal-xtal	-4.50	3.82	0.34	-7.36	3.37	-3.27
10800	43.50	bio-bio	-4.50	3.82	0.34	-7.36	3.37	-3.27
10800	10.00	xtal-bio	-4.50	3.82	0.34	-7.36	3.37	-3.27
10800	6.50	bio-xtal	-4.50	3.82	0.34	-7.36	3.37	-3.27
10800	83.50	same	-4.50	3.82	0.34	-7.36	3.37	-3.27
10800	16.50	different	-4.50	3.82	0.34	-7.36	3.37	-3.27
11000	31.00	xtal-xtal	-5.58	3.53	0.00	-9.40	5.00	-3.42
11000	52.00	bio-bio	-5.58	3.53	0.00	-9.40	5.00	-3.42
11000	10.00	xtal-bio	-5.58	3.53	0.00	-9.40	5.00	-3.42
11000	7.00	bio-xtal	-5.58	3.53	0.00	-9.40	5.00	-3.42
11000	83.00	same	-5.58	3.53	0.00	-9.40	5.00	-3.42
11000	17.00	different	-5.58	3.53	0.00	-9.40	5.00	-3.42
11200	32.50	xtal-xtal	-3.30	4.12	0.13	-6.96	3.27	-3.83
11200	53.00	bio-bio	-3.30	4.12	0.13	-6.96	3.27	-3.83
11200	6.50	xtal-bio	-3.30	4.12	0.13	-6.96	3.27	-3.83
11200	8.00	bio-xtal	-3.30	4.12	0.13	-6.96	3.27	-3.83
11200	85.50	same	-3.30	4.12	0.13	-6.96	3.27	-3.83
11200	14.50	different	-3.30	4.12	0.13	-6.96	3.27	-3.83
11400	36.00	xtal-xtal	-5.04	3.05	0.15	-9.93	0.69	-3.93
11400	49.00	bio-bio	-5.04	3.05	0.15	-9.93	0.69	-3.93
11400	7.00	xtal-bio	-5.04	3.05	0.15	-9.93	0.69	-3.93
11400	8.00	bio-xtal	-5.04	3.05	0.15	-9.93	0.69	-3.93
11400	85.00	same	-5.04	3.05	0.15	-9.93	0.69	-3.93
11400	15.00	different	-5.04	3.05	0.15	-9.93	0.69	-3.93
11600	32.50	xtal-xtal	-4.59	2.98	0.01	-8.40	6.95	-3.72
11600	54.50	bio-bio	-4.59	2.98	0.01	-8.40	6.95	-3.72
11600	6.50	xtal-bio	-4.59	2.98	0.01	-8.40	6.95	-3.72
11600	6.50	bio-xtal	-4.59	2.98	0.01	-8.40	6.95	-3.72
11600	87.00	same	-4.59	2.98	0.01	-8.40	6.95	-3.72
11600	13.00	different	-4.59	2.98	0.01	-8.40	6.95	-3.72
11800	33.50	xtal-xtal	-6.32	3.00	-0.04	-9.06	-0.19	-3.68
11800	50.50	bio-bio	-6.32	3.00	-0.04	-9.06	-0.19	-3.68
